Start,Finish,Steps (count)
25-Jul-2018 00:00,25-Jul-2018 01:00,0.0
25-Jul-2018 01:00,25-Jul-2018 02:00,0.0
25-Jul-2018 02:00,25-Jul-2018 03:00,184.116373427434
25-Jul-2018 03:00,25-Jul-2018 04:00,1644.22150653112
25-Jul-2018 04:00,25-Jul-2018 05:00,1194.66212004145
25-Jul-2018 05:00,25-Jul-2018 06:00,80.0
25-Jul-2018 06:00,25-Jul-2018 07:00,18.0
25-Jul-2018 07:00,25-Jul-2018 08:00,189.840615685486
25-Jul-2018 08:00,25-Jul-2018 09:00,870.159384314514
25-Jul-2018 09:00,25-Jul-2018 10:00,262.0
25-Jul-2018 10:00,25-Jul-2018 11:00,3157.33433326005
25-Jul-2018 11:00,25-Jul-2018 12:00,336.665666739952
25-Jul-2018 12:00,25-Jul-2018 13:00,0.0
25-Jul-2018 13:00,25-Jul-2018 14:00,0.0
25-Jul-2018 14:00,25-Jul-2018 15:00,22.0
25-Jul-2018 15:00,25-Jul-2018 16:00,0.0
25-Jul-2018 16:00,25-Jul-2018 17:00,0.0
25-Jul-2018 17:00,25-Jul-2018 18:00,0.0
25-Jul-2018 18:00,25-Jul-2018 19:00,0.0
25-Jul-2018 19:00,25-Jul-2018 20:00,0.0
25-Jul-2018 20:00,25-Jul-2018 21:00,0.0
25-Jul-2018 21:00,25-Jul-2018 22:00,0.0
25-Jul-2018 22:00,25-Jul-2018 23:00,0.0
25-Jul-2018 23:00,26-Jul-2018 00:00,0.0
26-Jul-2018 00:00,26-Jul-2018 01:00,0.0
26-Jul-2018 01:00,26-Jul-2018 02:00,7.33548551644219
26-Jul-2018 02:00,26-Jul-2018 03:00,2705.10859044506
26-Jul-2018 03:00,26-Jul-2018 04:00,905.555924038498
26-Jul-2018 04:00,26-Jul-2018 05:00,1726.64855258811
26-Jul-2018 05:00,26-Jul-2018 06:00,2108.35144741189
26-Jul-2018 06:00,26-Jul-2018 07:00,0.0
26-Jul-2018 07:00,26-Jul-2018 08:00,5695.97456469518
26-Jul-2018 08:00,26-Jul-2018 09:00,2966.54618641599
26-Jul-2018 09:00,26-Jul-2018 10:00,1329.47924888883
26-Jul-2018 10:00,26-Jul-2018 11:00,0.0
26-Jul-2018 11:00,26-Jul-2018 12:00,88.4128951959101
26-Jul-2018 12:00,26-Jul-2018 13:00,67.5871048040899
26-Jul-2018 13:00,26-Jul-2018 14:00,0.0
26-Jul-2018 14:00,26-Jul-2018 15:00,0.0
26-Jul-2018 15:00,26-Jul-2018 16:00,0.0
26-Jul-2018 16:00,26-Jul-2018 17:00,0.0
26-Jul-2018 17:00,26-Jul-2018 18:00,0.0
26-Jul-2018 18:00,26-Jul-2018 19:00,0.0
26-Jul-2018 19:00,26-Jul-2018 20:00,0.0
26-Jul-2018 20:00,26-Jul-2018 21:00,0.0
26-Jul-2018 21:00,26-Jul-2018 22:00,0.0
26-Jul-2018 22:00,26-Jul-2018 23:00,0.0
26-Jul-2018 23:00,27-Jul-2018 00:00,0.0
27-Jul-2018 00:00,27-Jul-2018 01:00,0.0
27-Jul-2018 01:00,27-Jul-2018 02:00,0.0
27-Jul-2018 02:00,27-Jul-2018 03:00,1869.39945234499
27-Jul-2018 03:00,27-Jul-2018 04:00,1886.60054765501
27-Jul-2018 04:00,27-Jul-2018 05:00,115.0
27-Jul-2018 05:00,27-Jul-2018 06:00,1748.17032584319
27-Jul-2018 06:00,27-Jul-2018 07:00,171.829674156807
27-Jul-2018 07:00,27-Jul-2018 08:00,135.0
27-Jul-2018 08:00,27-Jul-2018 09:00,593.0
27-Jul-2018 09:00,27-Jul-2018 10:00,1924.0
27-Jul-2018 10:00,27-Jul-2018 11:00,1685.0
27-Jul-2018 11:00,27-Jul-2018 12:00,0.0
27-Jul-2018 12:00,27-Jul-2018 13:00,227.0
27-Jul-2018 13:00,27-Jul-2018 14:00,0.0
27-Jul-2018 14:00,27-Jul-2018 15:00,0.0
27-Jul-2018 15:00,27-Jul-2018 16:00,23.0
27-Jul-2018 16:00,27-Jul-2018 17:00,0.0
27-Jul-2018 17:00,27-Jul-2018 18:00,0.0
27-Jul-2018 18:00,27-Jul-2018 19:00,0.0
27-Jul-2018 19:00,27-Jul-2018 20:00,0.0
27-Jul-2018 20:00,27-Jul-2018 21:00,0.0
27-Jul-2018 21:00,27-Jul-2018 22:00,0.0
27-Jul-2018 22:00,27-Jul-2018 23:00,0.0
27-Jul-2018 23:00,28-Jul-2018 00:00,0.0
28-Jul-2018 00:00,28-Jul-2018 01:00,24.0
28-Jul-2018 01:00,28-Jul-2018 02:00,115.055912853486
28-Jul-2018 02:00,28-Jul-2018 03:00,1847.19735808707
28-Jul-2018 03:00,28-Jul-2018 04:00,2395.41466806104
28-Jul-2018 04:00,28-Jul-2018 05:00,20.3320609984098
28-Jul-2018 05:00,28-Jul-2018 06:00,461.09017342888
28-Jul-2018 06:00,28-Jul-2018 07:00,4320.47752553512
28-Jul-2018 07:00,28-Jul-2018 08:00,2354.432301036
28-Jul-2018 08:00,28-Jul-2018 09:00,14.4897381892865
28-Jul-2018 09:00,28-Jul-2018 10:00,969.510261810714
28-Jul-2018 10:00,28-Jul-2018 11:00,767.272278793063
28-Jul-2018 11:00,28-Jul-2018 12:00,105.727721206937
28-Jul-2018 12:00,28-Jul-2018 13:00,0.0
28-Jul-2018 13:00,28-Jul-2018 14:00,0.0
28-Jul-2018 14:00,28-Jul-2018 15:00,0.0
28-Jul-2018 15:00,28-Jul-2018 16:00,0.0
28-Jul-2018 16:00,28-Jul-2018 17:00,625.499285063001
28-Jul-2018 17:00,28-Jul-2018 18:00,529.500714936999
28-Jul-2018 18:00,28-Jul-2018 19:00,1.0
28-Jul-2018 19:00,28-Jul-2018 20:00,0.0
28-Jul-2018 20:00,28-Jul-2018 21:00,0.0
28-Jul-2018 21:00,28-Jul-2018 22:00,0.0
28-Jul-2018 22:00,28-Jul-2018 23:00,0.0
28-Jul-2018 23:00,29-Jul-2018 00:00,0.0
29-Jul-2018 00:00,29-Jul-2018 01:00,0.0
29-Jul-2018 01:00,29-Jul-2018 02:00,0.0
29-Jul-2018 02:00,29-Jul-2018 03:00,0.0
29-Jul-2018 03:00,29-Jul-2018 04:00,984.089729795009
29-Jul-2018 04:00,29-Jul-2018 05:00,3524.59630047064
29-Jul-2018 05:00,29-Jul-2018 06:00,1425.5409619274
29-Jul-2018 06:00,29-Jul-2018 07:00,1178.88452220724
29-Jul-2018 07:00,29-Jul-2018 08:00,1645.74959076663
29-Jul-2018 08:00,29-Jul-2018 09:00,1081.13889483308
29-Jul-2018 09:00,29-Jul-2018 10:00,1521.0
29-Jul-2018 10:00,29-Jul-2018 11:00,263.0
29-Jul-2018 11:00,29-Jul-2018 12:00,8.29682104576765
29-Jul-2018 12:00,29-Jul-2018 13:00,2566.70317895423
29-Jul-2018 13:00,29-Jul-2018 14:00,1365.17186359478
29-Jul-2018 14:00,29-Jul-2018 15:00,144.828136405224
29-Jul-2018 15:00,29-Jul-2018 16:00,3256.93120691147
29-Jul-2018 16:00,29-Jul-2018 17:00,505.068793088531
29-Jul-2018 17:00,29-Jul-2018 18:00,0.0
29-Jul-2018 18:00,29-Jul-2018 19:00,0.0
29-Jul-2018 19:00,29-Jul-2018 20:00,0.0
29-Jul-2018 20:00,29-Jul-2018 21:00,0.0
29-Jul-2018 21:00,29-Jul-2018 22:00,0.0
29-Jul-2018 22:00,29-Jul-2018 23:00,0.0
29-Jul-2018 23:00,30-Jul-2018 00:00,0.0
30-Jul-2018 00:00,30-Jul-2018 01:00,0.0
30-Jul-2018 01:00,30-Jul-2018 02:00,0.0
30-Jul-2018 02:00,30-Jul-2018 03:00,434.744686095942
30-Jul-2018 03:00,30-Jul-2018 04:00,1524.25531390406
30-Jul-2018 04:00,30-Jul-2018 05:00,0.0
30-Jul-2018 05:00,30-Jul-2018 06:00,220.902940116731
30-Jul-2018 06:00,30-Jul-2018 07:00,367.097059883269
30-Jul-2018 07:00,30-Jul-2018 08:00,0.0
30-Jul-2018 08:00,30-Jul-2018 09:00,416.337513737167
30-Jul-2018 09:00,30-Jul-2018 10:00,870.261530444887
30-Jul-2018 10:00,30-Jul-2018 11:00,665.41685552202
30-Jul-2018 11:00,30-Jul-2018 12:00,332.984100295926
30-Jul-2018 12:00,30-Jul-2018 13:00,479.721744443951
30-Jul-2018 13:00,30-Jul-2018 14:00,1049.85746599374
30-Jul-2018 14:00,30-Jul-2018 15:00,1499.42078956231
30-Jul-2018 15:00,30-Jul-2018 16:00,0.0
30-Jul-2018 16:00,30-Jul-2018 17:00,0.0
30-Jul-2018 17:00,30-Jul-2018 18:00,0.0
30-Jul-2018 18:00,30-Jul-2018 19:00,0.0
30-Jul-2018 19:00,30-Jul-2018 20:00,0.0
30-Jul-2018 20:00,30-Jul-2018 21:00,0.0
30-Jul-2018 21:00,30-Jul-2018 22:00,0.0
30-Jul-2018 22:00,30-Jul-2018 23:00,0.0
30-Jul-2018 23:00,31-Jul-2018 00:00,0.0
31-Jul-2018 00:00,31-Jul-2018 01:00,949.102523524612
31-Jul-2018 01:00,31-Jul-2018 02:00,568.897476475388
31-Jul-2018 02:00,31-Jul-2018 03:00,0.0
31-Jul-2018 03:00,31-Jul-2018 04:00,807.0
31-Jul-2018 04:00,31-Jul-2018 05:00,407.0
31-Jul-2018 05:00,31-Jul-2018 06:00,610.0
31-Jul-2018 06:00,31-Jul-2018 07:00,669.0
31-Jul-2018 07:00,31-Jul-2018 08:00,1384.99713656555
31-Jul-2018 08:00,31-Jul-2018 09:00,1911.2141757513
31-Jul-2018 09:00,31-Jul-2018 10:00,360.788687683153
31-Jul-2018 10:00,31-Jul-2018 11:00,126.646060970583
31-Jul-2018 11:00,31-Jul-2018 12:00,2087.35393902942
31-Jul-2018 12:00,31-Jul-2018 13:00,1772.0
31-Jul-2018 13:00,31-Jul-2018 14:00,1836.72273962404
31-Jul-2018 14:00,31-Jul-2018 15:00,707.247972072036
31-Jul-2018 15:00,31-Jul-2018 16:00,2850.02928830393
31-Jul-2018 16:00,31-Jul-2018 17:00,0.0
31-Jul-2018 17:00,31-Jul-2018 18:00,0.0
31-Jul-2018 18:00,31-Jul-2018 19:00,0.0
31-Jul-2018 19:00,31-Jul-2018 20:00,0.0
31-Jul-2018 20:00,31-Jul-2018 21:00,0.0
31-Jul-2018 21:00,31-Jul-2018 22:00,0.0
31-Jul-2018 22:00,31-Jul-2018 23:00,0.0
31-Jul-2018 23:00,01-Aug-2018 00:00,0.0
01-Aug-2018 00:00,01-Aug-2018 01:00,0.0
01-Aug-2018 01:00,01-Aug-2018 02:00,0.0
01-Aug-2018 02:00,01-Aug-2018 03:00,515.409297745894
01-Aug-2018 03:00,01-Aug-2018 04:00,2651.73942224359
01-Aug-2018 04:00,01-Aug-2018 05:00,565.851280010519
01-Aug-2018 05:00,01-Aug-2018 06:00,764.798832989401
01-Aug-2018 06:00,01-Aug-2018 07:00,2300.73649243838
01-Aug-2018 07:00,01-Aug-2018 08:00,475.464674572217
01-Aug-2018 08:00,01-Aug-2018 09:00,1423.01698055523
01-Aug-2018 09:00,01-Aug-2018 10:00,1187.2514676215
01-Aug-2018 10:00,01-Aug-2018 11:00,150.211291631791
01-Aug-2018 11:00,01-Aug-2018 12:00,2323.52026019148
01-Aug-2018 12:00,01-Aug-2018 13:00,285.324824927844
01-Aug-2018 13:00,01-Aug-2018 14:00,184.675175072156
01-Aug-2018 14:00,01-Aug-2018 15:00,1424.9325851826
01-Aug-2018 15:00,01-Aug-2018 16:00,3335.0674148174
01-Aug-2018 16:00,01-Aug-2018 17:00,0.0
01-Aug-2018 17:00,01-Aug-2018 18:00,0.0
01-Aug-2018 18:00,01-Aug-2018 19:00,0.0
01-Aug-2018 19:00,01-Aug-2018 20:00,0.0
01-Aug-2018 20:00,01-Aug-2018 21:00,0.0
01-Aug-2018 21:00,01-Aug-2018 22:00,0.0
01-Aug-2018 22:00,01-Aug-2018 23:00,0.0
01-Aug-2018 23:00,02-Aug-2018 00:00,0.0
02-Aug-2018 00:00,02-Aug-2018 01:00,0.0
02-Aug-2018 01:00,02-Aug-2018 02:00,0.0
02-Aug-2018 02:00,02-Aug-2018 03:00,1426.67405366048
02-Aug-2018 03:00,02-Aug-2018 04:00,270.325946339516
02-Aug-2018 04:00,02-Aug-2018 05:00,127.459557170256
02-Aug-2018 05:00,02-Aug-2018 06:00,441.540442829744
02-Aug-2018 06:00,02-Aug-2018 07:00,3121.89539758805
02-Aug-2018 07:00,02-Aug-2018 08:00,1237.10460241195
02-Aug-2018 08:00,02-Aug-2018 09:00,1468.0
02-Aug-2018 09:00,02-Aug-2018 10:00,1556.0
02-Aug-2018 10:00,02-Aug-2018 11:00,2224.0
02-Aug-2018 11:00,02-Aug-2018 12:00,1004.40765936274
02-Aug-2018 12:00,02-Aug-2018 13:00,428.592340637259
02-Aug-2018 13:00,02-Aug-2018 14:00,525.372958372743
02-Aug-2018 14:00,02-Aug-2018 15:00,2429.62704162726
02-Aug-2018 15:00,02-Aug-2018 16:00,2910.41618656445
02-Aug-2018 16:00,02-Aug-2018 17:00,794.583813435554
02-Aug-2018 17:00,02-Aug-2018 18:00,0.0
02-Aug-2018 18:00,02-Aug-2018 19:00,0.0
02-Aug-2018 19:00,02-Aug-2018 20:00,0.0
02-Aug-2018 20:00,02-Aug-2018 21:00,0.0
02-Aug-2018 21:00,02-Aug-2018 22:00,0.0
02-Aug-2018 22:00,02-Aug-2018 23:00,0.0
02-Aug-2018 23:00,03-Aug-2018 00:00,0.0
03-Aug-2018 00:00,03-Aug-2018 01:00,0.0
03-Aug-2018 01:00,03-Aug-2018 02:00,0.0
03-Aug-2018 02:00,03-Aug-2018 03:00,1573.0
03-Aug-2018 03:00,03-Aug-2018 04:00,237.0
03-Aug-2018 04:00,03-Aug-2018 05:00,375.074520230033
03-Aug-2018 05:00,03-Aug-2018 06:00,1952.45605723981
03-Aug-2018 06:00,03-Aug-2018 07:00,376.469422530158
03-Aug-2018 07:00,03-Aug-2018 08:00,3378.22184492479
03-Aug-2018 08:00,03-Aug-2018 09:00,2452.38597321333
03-Aug-2018 09:00,03-Aug-2018 10:00,1710.36802202597
03-Aug-2018 10:00,03-Aug-2018 11:00,2057.2625153319
03-Aug-2018 11:00,03-Aug-2018 12:00,1258.76164450401
03-Aug-2018 12:00,03-Aug-2018 13:00,739.0
03-Aug-2018 13:00,03-Aug-2018 14:00,1262.0
03-Aug-2018 14:00,03-Aug-2018 15:00,703.0
03-Aug-2018 15:00,03-Aug-2018 16:00,777.0
03-Aug-2018 16:00,03-Aug-2018 17:00,18.0
03-Aug-2018 17:00,03-Aug-2018 18:00,0.0
03-Aug-2018 18:00,03-Aug-2018 19:00,0.0
03-Aug-2018 19:00,03-Aug-2018 20:00,0.0
03-Aug-2018 20:00,03-Aug-2018 21:00,0.0
03-Aug-2018 21:00,03-Aug-2018 22:00,0.0
03-Aug-2018 22:00,03-Aug-2018 23:00,0.0
03-Aug-2018 23:00,04-Aug-2018 00:00,0.0
04-Aug-2018 00:00,04-Aug-2018 01:00,653.0
04-Aug-2018 01:00,04-Aug-2018 02:00,8.0
04-Aug-2018 02:00,04-Aug-2018 03:00,297.754750610186
04-Aug-2018 03:00,04-Aug-2018 04:00,832.695743256947
04-Aug-2018 04:00,04-Aug-2018 05:00,2822.54950613287
04-Aug-2018 05:00,04-Aug-2018 06:00,2695.38658192605
04-Aug-2018 06:00,04-Aug-2018 07:00,3084.33109004499
04-Aug-2018 07:00,04-Aug-2018 08:00,567.282328028957
04-Aug-2018 08:00,04-Aug-2018 09:00,0.0
04-Aug-2018 09:00,04-Aug-2018 10:00,437.621160314007
04-Aug-2018 10:00,04-Aug-2018 11:00,526.378839685993
04-Aug-2018 11:00,04-Aug-2018 12:00,1090.617844447
04-Aug-2018 12:00,04-Aug-2018 13:00,478.670963184258
04-Aug-2018 13:00,04-Aug-2018 14:00,558.711192368741
04-Aug-2018 14:00,04-Aug-2018 15:00,11.0
04-Aug-2018 15:00,04-Aug-2018 16:00,0.0
04-Aug-2018 16:00,04-Aug-2018 17:00,0.0
04-Aug-2018 17:00,04-Aug-2018 18:00,0.0
04-Aug-2018 18:00,04-Aug-2018 19:00,0.0
04-Aug-2018 19:00,04-Aug-2018 20:00,0.0
04-Aug-2018 20:00,04-Aug-2018 21:00,0.0
04-Aug-2018 21:00,04-Aug-2018 22:00,0.0
04-Aug-2018 22:00,04-Aug-2018 23:00,0.0
04-Aug-2018 23:00,05-Aug-2018 00:00,0.0
05-Aug-2018 00:00,05-Aug-2018 01:00,0.0
05-Aug-2018 01:00,05-Aug-2018 02:00,0.0
05-Aug-2018 02:00,05-Aug-2018 03:00,72.0152095036751
05-Aug-2018 03:00,05-Aug-2018 04:00,2195.63062818875
05-Aug-2018 04:00,05-Aug-2018 05:00,1950.52825458464
05-Aug-2018 05:00,05-Aug-2018 06:00,572.200541009716
05-Aug-2018 06:00,05-Aug-2018 07:00,976.182211341805
05-Aug-2018 07:00,05-Aug-2018 08:00,1458.44315537141
05-Aug-2018 08:00,05-Aug-2018 09:00,352.0
05-Aug-2018 09:00,05-Aug-2018 10:00,0.0
05-Aug-2018 10:00,05-Aug-2018 11:00,0.0
05-Aug-2018 11:00,05-Aug-2018 12:00,1884.4016379131
05-Aug-2018 12:00,05-Aug-2018 13:00,664.5983620869
05-Aug-2018 13:00,05-Aug-2018 14:00,0.0
05-Aug-2018 14:00,05-Aug-2018 15:00,1738.22578074743
05-Aug-2018 15:00,05-Aug-2018 16:00,48.7742192525656
05-Aug-2018 16:00,05-Aug-2018 17:00,0.0
05-Aug-2018 17:00,05-Aug-2018 18:00,0.0
05-Aug-2018 18:00,05-Aug-2018 19:00,0.0
05-Aug-2018 19:00,05-Aug-2018 20:00,0.0
05-Aug-2018 20:00,05-Aug-2018 21:00,0.0
05-Aug-2018 21:00,05-Aug-2018 22:00,0.0
05-Aug-2018 22:00,05-Aug-2018 23:00,0.0
05-Aug-2018 23:00,06-Aug-2018 00:00,0.0
06-Aug-2018 00:00,06-Aug-2018 01:00,0.0
06-Aug-2018 01:00,06-Aug-2018 02:00,0.0
06-Aug-2018 02:00,06-Aug-2018 03:00,0.0
06-Aug-2018 03:00,06-Aug-2018 04:00,0.0
06-Aug-2018 04:00,06-Aug-2018 05:00,0.0
06-Aug-2018 05:00,06-Aug-2018 06:00,0.0
06-Aug-2018 06:00,06-Aug-2018 07:00,768.403658120599
06-Aug-2018 07:00,06-Aug-2018 08:00,548.596341879401
06-Aug-2018 08:00,06-Aug-2018 09:00,2013.0
06-Aug-2018 09:00,06-Aug-2018 10:00,628.376109321735
06-Aug-2018 10:00,06-Aug-2018 11:00,320.623890678265
06-Aug-2018 11:00,06-Aug-2018 12:00,8.79649559543353
06-Aug-2018 12:00,06-Aug-2018 13:00,1389.20350440457
06-Aug-2018 13:00,06-Aug-2018 14:00,1145.00765303688
06-Aug-2018 14:00,06-Aug-2018 15:00,14.9923469631216
06-Aug-2018 15:00,06-Aug-2018 16:00,240.0
06-Aug-2018 16:00,06-Aug-2018 17:00,60.5859495716165
06-Aug-2018 17:00,06-Aug-2018 18:00,410.414050428383
06-Aug-2018 18:00,06-Aug-2018 19:00,60.6843340229561
06-Aug-2018 19:00,06-Aug-2018 20:00,1.31566597704387
06-Aug-2018 20:00,06-Aug-2018 21:00,0.0
06-Aug-2018 21:00,06-Aug-2018 22:00,29.0
06-Aug-2018 22:00,06-Aug-2018 23:00,0.0
06-Aug-2018 23:00,07-Aug-2018 00:00,0.0
07-Aug-2018 00:00,07-Aug-2018 01:00,0.0
07-Aug-2018 01:00,07-Aug-2018 02:00,0.0
07-Aug-2018 02:00,07-Aug-2018 03:00,0.0
07-Aug-2018 03:00,07-Aug-2018 04:00,0.0
07-Aug-2018 04:00,07-Aug-2018 05:00,0.0
07-Aug-2018 05:00,07-Aug-2018 06:00,0.0
07-Aug-2018 06:00,07-Aug-2018 07:00,0.0
07-Aug-2018 07:00,07-Aug-2018 08:00,0.0
07-Aug-2018 08:00,07-Aug-2018 09:00,105.0
07-Aug-2018 09:00,07-Aug-2018 10:00,2756.0
07-Aug-2018 10:00,07-Aug-2018 11:00,309.0
07-Aug-2018 11:00,07-Aug-2018 12:00,26.4422491053666
07-Aug-2018 12:00,07-Aug-2018 13:00,669.557750894633
07-Aug-2018 13:00,07-Aug-2018 14:00,523.035540712151
07-Aug-2018 14:00,07-Aug-2018 15:00,204.949095747815
07-Aug-2018 15:00,07-Aug-2018 16:00,796.478997001472
07-Aug-2018 16:00,07-Aug-2018 17:00,203.536366538562
07-Aug-2018 17:00,07-Aug-2018 18:00,0.0
07-Aug-2018 18:00,07-Aug-2018 19:00,0.0
07-Aug-2018 19:00,07-Aug-2018 20:00,0.0
07-Aug-2018 20:00,07-Aug-2018 21:00,0.0
